,startlist_old,startlist_new,parcours,date,distance,points_scale,uci_scale,profile_score,vertical_meters,startlist_quality,title
2225,tobias-lund-andresen,ANDRESEN Tobias Lund,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2226,chris-hamilton,HAMILTON Chris,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2227,fabio-jakobsen,JAKOBSEN Fabio,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2228,bram-welten,WELTEN Bram,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2229,gijs-leemreize,LEEMREIZE Gijs,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2230,julius-van-den-berg,VAN DEN BERG Julius,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2231,kevin-vermaerke,VERMAERKE Kevin,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2232,alessandro-de-marchi,DE MARCHI Alessandro,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2233,edward-irl-dunbar,DUNBAR Eddie,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2234,caleb-ewan,EWAN Caleb,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2235,michael-hepburn,HEPBURN Michael,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2236,luka-mezgec,MEZGEC Luka,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2237,luke-plapp,PLAPP Luke,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2238,max-walscheid,WALSCHEID Max,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2239,filippo-zana,ZANA Filippo,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2240,matteo-fabbro,FABBRO Matteo,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2241,davide-bais,BAIS Davide,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2242,mattia-bais,BAIS Mattia,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2243,giovanni-lonardi,LONARDI Giovanni,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2244,mirco-maestri,MAESTRI Mirco,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2245,andrea-pietrobon,PIETROBON Andrea,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2246,davide-piganzoli,PIGANZOLI Davide,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2247,jhonatan-restrepo,RESTREPO Jhonatan,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2248,christophe-laporte,LAPORTE Christophe,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2249,edoardo-affini,AFFINI Edoardo,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2250,koen-bouwman,BOUWMAN Koen,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2251,robert-gesink,GESINK Robert,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2252,olav-kooij,KOOIJ Olav,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2253,jan-tratnik,TRATNIK Jan,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2254,cian-uijtdebroeks,UIJTDEBROEKS Cian,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2255,attila-valter,VALTER Attila,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2256,matteo-trentin,TRENTIN Matteo,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2257,alberto-dainese,DAINESE Alberto,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2258,robin-froidevaux,FROIDEVAUX Robin,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2259,alexander-kamp,KAMP Alexander,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2260,alexander-krieger,KRIEGER Alexander,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2261,marius-mayrhofer,MAYRHOFER Marius,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2262,michael-storer,STORER Michael,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2263,florian-stork,STORK Florian,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2264,tadej-pogacar,POGAČAR Tadej,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2265,rui-oliveira,OLIVEIRA Rui,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2266,mikkel-bjerg,BJERG Mikkel,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2267,felix-grossschartner,GROßSCHARTNER Felix,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2268,vegard-stake-laengen,LAENGEN Vegard Stake,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2269,rafal-majka,MAJKA Rafał,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2270,juan-sebastian-molano,MOLANO Juan Sebastián,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2271,domen-novak,NOVAK Domen,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2272,domenico-pozzovivo,POZZOVIVO Domenico,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2273,luca-covili,COVILI Luca,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2274,filippo-fiorelli,FIORELLI Filippo,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2275,martin-marcellusi,MARCELLUSI Martin,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2276,alessio-martinelli,MARTINELLI Alessio,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2277,giulio-pellizzari,PELLIZZARI Giulio,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2278,alessandro-tonelli,TONELLI Alessandro,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2279,enrico-zanoncello,ZANONCELLO Enrico,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2280,antonio-tiberi,TIBERI Antonio,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2281,rainer-kepplinger,KEPPLINGER Rainer,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2282,phil-bauhaus,BAUHAUS Phil,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2283,damiano-caruso,CARUSO Damiano,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2284,andrea-pasqualon,PASQUALON Andrea,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2285,wout-poels,POELS Wout,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2286,jasha-sutterlin,SÜTTERLIN Jasha,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2287,torstein-traeen,TRÆEN Torstein,p1,17 May 2024,179.0,GT.B.Stage,UCI.WR.GT.B.Stage,0.0,200.0,732.0,Giro d'Italia 2024 Stage 13
2288,geraint-thomas,THOMAS Geraint,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2289,thymen-arensman,ARENSMAN Thymen,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2290,tobias-foss,FOSS Tobias,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2291,filippo-ganna,GANNA Filippo,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2292,jhonatan-narvaez,NARVÁEZ Jhonatan,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2293,magnus-sheffield,SHEFFIELD Magnus,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2294,ben-swift,SWIFT Ben,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2295,connor-swift,SWIFT Connor,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2296,kaden-groves,GROVES Kaden,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2297,tobias-bayer,BAYER Tobias,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2298,nicola-conci,CONCI Nicola,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2299,quinten-hermans,HERMANS Quinten,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2300,jimmy-janssens,JANSSENS Jimmy,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2301,timo-kielich,KIELICH Timo,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2302,edward-planckaert,PLANCKAERT Edward,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2303,fabio-van-den-bossche,VAN DEN BOSSCHE Fabio,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2304,jenthe-biermans,BIERMANS Jenthe,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2305,louis-barre,BARRÉ Louis,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2306,ewen-costiou,COSTIOU Ewen,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2307,david-dekker,DEKKER David,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2308,donavan-grondin,GRONDIN Donavan,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2309,michel-ries,RIES Michel,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2310,alan-riou,RIOU Alan,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2311,alessandro-verre,VERRE Alessandro,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2312,simone-velasco,VELASCO Simone,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2313,davide-ballerini,BALLERINI Davide,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2314,aleksey-lutsenko,LUTSENKO Alexey,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2315,lorenzo-fortunato,FORTUNATO Lorenzo,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2316,max-kanter,KANTER Max,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2317,henok-mulubrhan,MULUBRHAN Henok,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2318,vadim-pronskiy,PRONSKIY Vadim,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2319,christian-scaroni,SCARONI Christian,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2320,daniel-felipe-martinez,MARTÍNEZ Daniel Felipe,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2321,giovanni-aleotti,ALEOTTI Giovanni,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2322,jonas-koch,KOCH Jonas,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2323,florian-lipowitz,LIPOWITZ Florian,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2324,ryan-mullen,MULLEN Ryan,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2325,maximilian-schachmann,SCHACHMANN Maximilian,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2326,danny-van-poppel,VAN POPPEL Danny,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2327,patrick-gamper,GAMPER Patrick,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2328,stefano-oldani,OLDANI Stefano,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2329,stanislaw-aniolkowski,ANIOŁKOWSKI Stanisław,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2330,nicolas-debeaumarche,DEBEAUMARCHÉ Nicolas,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2331,kenny-elissonde,ELISSONDE Kenny,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2332,ruben-fernandez,FERNÁNDEZ Rubén,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2333,simon-geschke,GESCHKE Simon,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2334,benjamin-thomas-2,THOMAS Benjamin,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2335,harrison-wood,WOOD Harrison,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2336,ben-o-connor,O'CONNOR Ben,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2337,alex-baudin,BAUDIN Alex,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2338,aurelien-paret-peintre,PARET-PEINTRE Aurélien,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2339,valentin-paret-peintre,PARET-PEINTRE Valentin,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2340,damien-touze,TOUZÉ Damien,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2341,bastien-tronchon,TRONCHON Bastien,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2342,andrea-vendrame,VENDRAME Andrea,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2343,lawrence-warbasse,WARBASSE Larry,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2344,hugh-carthy,CARTHY Hugh,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2345,jefferson-alexander-cepeda,CEPEDA Jefferson Alexander,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2346,stefan-de-bod,DE BOD Stefan,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2347,andrey-amador,AMADOR Andrey,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2348,simon-carr,CARR Simon,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2349,johan-esteban-chaves,CHAVES Esteban,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2350,mikkel-honore,HONORÉ Mikkel Frølich,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2351,georg-steinhauser,STEINHAUSER Georg,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2352,laurence-pithie,PITHIE Laurence,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2353,lewis-askey,ASKEY Lewis,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2354,cyril-barthe,BARTHE Cyril,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2355,clement-davy,DAVY Clément,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2356,lorenzo-germani,GERMANI Lorenzo,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2357,olivier-le-gac,LE GAC Olivier,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2358,fabian-lienhard,LIENHARD Fabian,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2359,enzo-paleni,PALENI Enzo,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2360,biniam-girmay,GIRMAY Biniam,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2361,lilian-calmejane,CALMEJANE Lilian,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2362,kevin-colleoni,COLLEONI Kevin,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2363,madis-mihkels,MIHKELS Madis,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2364,simone-petilli,PETILLI Simone,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2365,adrien-petit,PETIT Adrien,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2366,dion-smith,SMITH Dion,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2367,roel-van-sintmaartensdijk,VAN SINTMAARTENSDIJK Roel,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2368,michael-woods,WOODS Michael,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2369,simon-clarke,CLARKE Simon,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
2370,marco-frigo,FRIGO Marco,p1,18 May 2024,31.0,GT.B.Stage,UCI.WR.GT.B.Stage,10.0,242.0,732.0,Giro d'Italia 2024 Stage 14 (ITT)
